Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-104,RP-241544,5027,3,F,Miscellaneous Corrections for TS 36.331,18.2.0
09/2024,RP-105,RP-242235,5035,-,A,Correction on the field of scg-State,18.3.0
,RP-105,RP-242231,5040,1,F,Correction to UE capabilities and configuration,18.3.0
,RP-105,RP-242232,5046,2,A,Correction to MIB-MBMS systemFrameNumber field description,18.3.0
,RP-105,RP-242237,5049,1,F,Miscellaneous corrections to TS 36.331 for IoT NTN,18.3.0
,RP-105,,,,,Added one missing carriage return,18.3.1
12/2024,RP-106,RP-243228,5052,3,F,Corrections on location based measurements and need code for IoT NTN,18.4.0
,RP-106,RP-243228,5054,1,F,Miscellaneous corrections to TS 36.331 for IoT NTN,18.4.0
,RP-106,RP-243231,5062,2,F,Correction on QoE measurements release at successful handover from LTE/5GC to NR,18.4.0
,RP-106,RP-243229,5063,1,F,Miscellaneous corrections on R18 SONMDT for 36.331,18.4.0
,RP-106,RP-243233,5064,1,F,Supporting R17 early implementation of R18 measurement gap enhancements,18.4.0
,RP-106,RP-243228,5066,2,F,Correction on SI Reception in RRC CONNECTED,18.4.0
,RP-106,RP-243230,5069,2,F,Correction to NR Beam Reporting in LTE RRC,18.4.0
,RP-106,RP-243228,5076,1,F,Correction on SIB33(-NB) for IoT NTN,18.4.0
,RP-106,RP-243233,5080,1,F,Addition of reference to 38.304 for Qoffsettemp handling,18.4.0
,RP-106,RP-243228,5081,-,F,Correction to satellite ID in system infromation,18.4.0
,RP-106,RP-243220,5082,-,F,Capability on measurement gap enhancements,18.4.0
,RP-106,RP-243227,5084,1,A,Introduction of network signalling of maximum number of UL segments [Max-RRC-SegUL],18.4.0
03/2025,RP-107,RP-250657,5087,2,A,Correction on MPDCCH parameter in PUR-Config,18.5.0
,RP-107,RP-250659,5089,1,A,Corrections on network signalling of maximum number of UL segments [Max-RRC-SegUL],18.5.0
,RP-107,RP-250658,5092,3,A,Clarification on Inclination value description,18.5.0
,RP-107,RP-250660,5100,-,F,Clarification on the mapping of RSRP thresholds to CE levels,18.5.0
,RP-107,RP-250660,5101,1,F,Correction on GNSS procedure,18.5.0
06/2025,RP-108,RP-251696,5105,2,F,Correction on SIB33 reception in RRC_CONNECTED,18.6.0
,RP-108,RP-251692,5109,2,A,Correction on timeUntilReconnection in RLF report,18.6.0
,RP-108,RP-251688,5116,2,A,Correction to NeedForGap capability,18.6.0
,RP-108,RP-251688,5120,-,A,Introducing UE capability for A4 A5 ReportOnLeave,18.6.0
,RP-108,RP-251693,5128,1,A,Correction to explicit indication of epoch in SIB31,18.6.0
,RP-108,RP-251691,5133,1,A,Miscellaneous non-controversial corrections,18.6.0
09/2025,RP-109,RP-252769,5121,2,F,Corrections on IoT NTN SIB33,18.7.0
,RP-109,RP-252769,5125,2,F,Correction on MBMS Interest Indication,18.7.0
,RP-109,RP-252766,5136,1,A,Correction on LTE RLF report logging,18.7.0
,RP-109,RP-252769,5146,3,F,Clarification on UTC time offset in IoT NTN,18.7.0
,RP-109,RP-252767,5148,2,A,Correction on inter-RAT FR2 measurement capabilities,18.7.0
,RP-109,RP-252769,5152,1,F,Clarification of satellite identifiers,18.7.0
09/2025,RP-109,RP-252793,5065,7,B,Introduction of LTE TN to NR NTN IDLE mode mobility,19.0.0
,RP-109,RP-252796,5110,3,B,Introduction of ANR reporting of HSDN cells [ANR_HSDN],19.0.0
,RP-109,RP-252792,5137,2,B,Introduction of IoT NTN Ph3,19.0.0
,RP-109,RP-252795,5138,1,B,Introduction of IoT NTN TDD mode,19.0.0
,RP-109,RP-252797,5139,2,B,Introduction of CAS muting in LTE-based 5G broadcast [5GB_CASMuting],19.0.0
,RP-109,RP-252796,5140,-,B,Introduction of NB-IoT satellite information in E-UTRAN [EUTRAN-to-NBIoTNTN],19.0.0
,RP-109,RP-252794,5143,1,B,Introduction of LTE-based 5G Broadcast Phase 2,19.0.0
,RP-109,RP-252783,5150,2,B,Introduction of R19 SONMDT features in TS 36.331,19.0.0
,RP-109,RP-252797,5156,2,B,Introduction of IoT TN to NTN redirection [IoT_TN_NTN_redir],19.0.0
12/2025,RP-110,RP-253736,5160,4,F,Rapporteur correction on IoT NTN Ph3,19.1.0
,RP-110,RP-253739,5161,5,F,Rapporteur correction on IoT NTN TDD,19.1.0
,RP-110,RP-253742,5162,2,F,Rapporteur correction on CAS muting for LTE based 5G broadcast [5GB_CASMuting],19.1.0
,RP-110,RP-253738,5168,3,F,Corrections to LTE-based 5G Broadcast Phase 2 after ASN.1 review,19.1.0
,RP-110,RP-253735,5171,6,B,Introduction of MINT in EPS,19.1.0
,RP-110,RP-253742,5173,2,F,Correction for the redirection from E-UTRAN TN to NB-IoT NTN [IoT_TN_NTN_redir],19.1.0
,RP-110,RP-253737,5174,1,F,Corrections on LTE TN to NR NTN IDLE mode mobility in TS 36.331,19.1.0
,RP-110,RP-253742,5175,3,F,[S906][V218] RRC RIL corrections on TEI19 on TN-NTN mobility [EUTRAN-to-NBIOTNTN] [IoT_TN_NTN_redir],19.1.0
,RP-110,RP-253716,5178,2,A,Clarification on TA Report in IoT NTN and Including RAN4 Spec References,19.1.0
,RP-110,RP-253742,5182,2,B,Assistance info for IoT NTN to NR-NTN Cell Selection [IoT_NR_NTN_CellSelect],19.1.0
,RP-110,RP-253742,5183,1,F,Indication of supported NB-IoT NTN band list in E-UTRAN [IoT_TN_NTN_redir],19.1.0
,RP-110,RP-253733,5184,1,F,Correction on R19 SONMDT in TS 36.331,19.1.0
,RP-110,RP-253738,5186,3,F,Clarification on Notification Configuration,19.1.0
03/2026,RP-111,RP-260665,5189,2,A,Corrections on EphemerisOrbitalParameters in IoT NTN,19.2.0
,RP-111,RP-260668,5191,2,F,Correction on R19 SONMDT for TS 36.331,19.2.0
,RP-111,RP-260669,5192,2,F,Rapporteur correction on IoT NTN Ph3,19.2.0
,RP-111,RP-260669,5193,2,F,Rapporteur correction on IoT NTN TDD,19.2.0
,RP-111,RP-260663,5196,2,A,Correction on disaster roaming access barring check for emergency call [MINT],19.2.0
,RP-111,RP-260669,5197,1,F,Introduction of the extended k-Mac for IoT NTN TDD,19.2.0
,RP-111,RP-260669,5198,-,F,Support of power boost in Rel-19 NB-IoT NTN,19.2.0
,RP-111,RP-260669,5199,-,F,Correction to LTE TN to NR NTN mobility,19.2.0
03/2026,,,,,,Problem with 36.331 v19.2.0 zip-file. No changes to spec contents.,19.2.1
